AGE,LEAVES_USED,LEAVES_REMAINING,RATINGS,PAST_EXP,TENURE,SEX_M,DESIGNATION_Associate,DESIGNATION_Director,DESIGNATION_Manager,DESIGNATION_Senior Analyst,DESIGNATION_Senior Manager,UNIT_IT,UNIT_Management,UNIT_Marketing,UNIT_Operations,UNIT_Web,SALARY
25.0,30.0,0.0,4.0,1.0,3.2908966461327855,0,0,0,0,0,0,0,0,1,0,0,40702
22.0,24.0,6.0,3.0,0.0,3.164955509924709,1,0,0,0,0,0,0,1,0,0,0,46312
24.0,25.0,5.0,3.0,2.0,1.431895961670089,0,0,0,0,0,0,0,0,0,0,1,42333
22.0,28.0,2.0,2.0,0.0,2.135523613963039,1,0,0,0,0,0,0,1,0,0,0,46218
24.0,23.0,7.0,4.0,1.0,2.3353867214236823,1,0,0,0,0,0,0,0,0,0,0,43952
24.0,21.0,9.0,2.0,2.0,1.5468856947296372,0,0,0,0,0,0,0,1,0,0,0,41609
25.0,17.0,13.0,5.0,1.0,3.1129363449691994,1,0,0,0,0,0,0,0,0,1,0,43269
25.0,19.0,11.0,3.0,0.0,1.623545516769336,1,0,0,0,1,0,0,1,0,0,0,64112
23.0,16.0,14.0,3.0,1.0,1.9274469541409993,1,0,0,0,0,0,0,0,0,0,0,47408
22.0,19.0,11.0,3.0,0.0,2.4996577686516086,0,0,0,0,0,0,0,0,1,0,0,49141
21.0,20.0,10.0,3.0,0.0,2.652977412731006,0,0,0,0,0,0,0,0,0,0,1,43328
21.0,26.0,4.0,4.0,0.0,2.220396988364134,1,0,0,0,0,0,0,1,0,0,0,49903
22.0,17.0,13.0,2.0,0.0,2.7707049965776864,0,0,0,0,0,0,0,0,0,1,0,43712
25.0,20.0,10.0,3.0,2.0,2.6967830253251197,0,0,0,0,0,0,0,1,0,0,0,46129
25.0,27.0,3.0,2.0,0.0,1.6509240246406571,0,0,0,0,1,0,0,0,0,0,0,56854
23.0,15.0,15.0,3.0,0.0,2.5626283367556466,0,0,0,0,0,0,0,0,0,0,0,45927
39.0,25.0,5.0,4.0,11.0,4.073921971252567,1,0,0,0,0,1,0,0,1,0,0,161839
22.0,16.0,14.0,4.0,0.0,1.6618754277891854,1,0,0,0,0,0,0,0,1,0,0,45781
24.0,16.0,14.0,4.0,0.0,3.2306639288158796,0,0,0,0,0,0,0,0,0,1,0,43201
22.0,26.0,4.0,5.0,0.0,2.220396988364134,0,0,0,0,0,0,0,1,0,0,0,43096
21.0,16.0,14.0,3.0,0.0,3.3182751540041067,0,0,0,0,0,0,0,0,1,0,0,42754
23.0,27.0,3.0,4.0,1.0,1.6098562628336757,1,0,0,0,0,0,1,0,0,0,0,47736
34.0,30.0,0.0,3.0,11.0,1.9247091033538672,0,0,0,1,0,0,0,0,0,0,0,128265
26.0,30.0,0.0,5.0,1.0,3.1485284052019167,0,0,0,0,1,0,0,0,0,0,1,62169
21.0,23.0,7.0,2.0,0.0,2.190280629705681,1,0,0,0,0,0,0,0,0,0,0,40732
24.0,28.0,2.0,4.0,0.0,3.274469541409993,0,0,0,0,0,0,0,0,1,0,0,42625
23.0,26.0,4.0,2.0,1.0,1.678302532511978,1,0,0,0,0,0,1,0,0,0,0,43670
23.0,18.0,12.0,2.0,0.0,2.299794661190965,1,0,0,0,0,0,0,0,0,0,0,40331
22.0,15.0,15.0,2.0,0.0,2.217659137577002,1,0,0,0,0,0,1,0,0,0,0,48546
23.0,29.0,1.0,4.0,0.0,2.622861054072553,1,0,0,0,0,0,0,0,0,1,0,40698
28.0,18.0,12.0,3.0,2.0,4.1040383299110195,1,0,0,0,1,0,0,0,0,0,1,69306
23.0,26.0,4.0,3.0,0.0,2.7980835044490076,0,0,0,0,0,0,0,0,0,1,0,49248
25.0,18.0,12.0,5.0,2.0,2.080766598220397,1,0,0,0,0,0,1,0,0,0,0,48996
23.0,20.0,10.0,4.0,1.0,1.4510609171800137,0,0,0,0,0,0,0,0,0,0,0,45514
25.0,18.0,12.0,2.0,0.0,4.37782340862423,0,0,0,0,1,0,1,0,0,0,0,55980
22.0,24.0,6.0,2.0,0.0,2.195756331279945,1,0,0,0,0,0,1,0,0,0,0,42041
22.0,22.0,8.0,3.0,0.0,3.24435318275154,0,0,0,0,0,0,1,0,0,0,0,45550
37.0,21.0,9.0,3.0,13.0,3.058179329226557,1,0,0,0,0,1,1,0,0,0,0,158394
22.0,29.0,1.0,4.0,0.0,1.8124572210814511,1,0,0,0,0,0,0,0,0,1,0,41008
24.0,29.0,1.0,2.0,2.0,1.6974674880219027,1,0,0,0,0,0,0,0,1,0,0,47194
22.0,20.0,10.0,4.0,0.0,3.36208076659822,0,0,0,0,0,0,0,0,1,0,0,48736
29.0,19.0,11.0,3.0,3.0,5.437371663244353,0,1,0,0,0,0,0,0,0,1,0,86548
32.0,30.0,0.0,3.0,7.0,4.117727583846681,1,1,0,0,0,0,0,0,1,0,0,78311
21.0,18.0,12.0,3.0,0.0,3.4962354551676933,0,0,0,0,0,0,1,0,0,0,0,43986
22.0,22.0,8.0,2.0,0.0,3.482546201232033,1,0,0,0,0,0,0,0,1,0,0,49111
22.0,24.0,6.0,4.0,0.0,2.1464750171115674,0,0,0,0,0,0,0,0,1,0,0,49660
34.0,28.0,2.0,4.0,7.0,5.409993155373032,1,0,0,1,0,0,0,0,0,0,0,148273
32.0,29.0,1.0,2.0,5.0,4.692676249144422,1,1,0,0,0,0,1,0,0,0,0,97708
25.0,19.0,11.0,3.0,2.0,2.943189596167009,0,0,0,0,0,0,0,0,0,1,0,46152
21.0,16.0,14.0,2.0,0.0,3.4524298425735798,0,0,0,0,0,0,1,0,0,0,0,42122
22.0,26.0,4.0,4.0,0.0,3.40041067761807,1,0,0,0,0,0,0,0,1,0,0,49418
24.0,16.0,14.0,2.0,1.0,2.6119096509240247,1,0,0,0,0,0,0,0,0,0,0,40800
23.0,26.0,4.0,4.0,1.0,1.6865160848733745,0,0,0,0,0,0,0,0,0,1,0,45638
21.0,23.0,7.0,2.0,0.0,2.973305954825462,1,0,0,0,0,0,0,0,1,0,0,45522
32.0,24.0,6.0,5.0,6.0,4.424366872005476,0,1,0,0,0,0,0,0,1,0,0,79721
25.0,26.0,4.0,3.0,2.0,2.839151266255989,1,0,0,0,0,0,0,0,0,0,0,48823
22.0,17.0,13.0,3.0,0.0,1.516769336071184,0,0,0,0,0,0,1,0,0,0,0,45721
24.0,19.0,11.0,3.0,2.0,1.6125941136208077,1,0,0,0,0,0,0,0,0,0,1,44149
24.0,17.0,13.0,4.0,2.0,1.4209445585215605,1,0,0,0,0,0,0,0,0,1,0,47439
28.0,16.0,14.0,3.0,5.0,2.839151266255989,1,0,0,0,1,0,0,0,0,0,1,66965
21.0,17.0,13.0,3.0,0.0,2.757015742642026,1,0,0,0,0,0,1,0,0,0,0,47781
34.0,16.0,14.0,4.0,5.0,6.3408624229979464,1,0,0,1,0,0,0,0,0,0,0,132054
25.0,23.0,7.0,2.0,2.0,2.940451745379877,0,0,0,0,0,0,1,0,0,0,0,41619
21.0,25.0,5.0,2.0,0.0,1.51129363449692,1,0,0,0,0,0,0,1,0,0,0,46241
23.0,22.0,8.0,5.0,1.0,1.6043805612594113,0,0,0,0,0,0,1,0,0,0,0,45696
22.0,20.0,10.0,5.0,0.0,2.0944558521560577,1,0,0,0,0,0,1,0,0,0,0,44015
22.0,29.0,1.0,3.0,0.0,2.2861054072553046,0,0,0,0,0,0,0,0,0,1,0,46151
24.0,23.0,7.0,3.0,2.0,1.7138945927446954,0,0,0,0,0,0,0,1,0,0,0,40180
27.0,25.0,5.0,3.0,1.0,4.473648186173854,1,0,0,0,1,0,0,0,0,1,0,52533
29.0,20.0,10.0,2.0,3.0,5.3990417522245036,0,1,0,0,0,0,1,0,0,0,0,91596
23.0,30.0,0.0,3.0,1.0,1.486652977412731,0,0,0,0,0,0,0,1,0,0,0,45816
25.0,16.0,14.0,3.0,1.0,2.9952087611225187,0,0,0,0,0,0,0,0,0,0,1,46572
22.0,27.0,3.0,3.0,0.0,1.9849418206707734,0,0,0,0,0,0,0,0,0,0,0,40335
25.0,25.0,5.0,4.0,2.0,2.6091718001368926,1,0,0,0,0,0,0,0,1,0,0,46071
33.0,25.0,5.0,4.0,7.0,3.1266255989048597,0,0,0,1,0,0,0,0,0,0,1,100471
21.0,30.0,0.0,4.0,0.0,3.0910335386721424,0,0,0,0,0,0,0,0,0,1,0,46432
22.0,29.0,1.0,3.0,0.0,1.73305954825462,0,0,0,0,0,0,0,0,1,0,0,41381
25.0,25.0,5.0,4.0,3.0,1.6837782340862424,0,0,0,0,0,0,0,0,0,1,0,46564
31.0,26.0,4.0,4.0,6.0,4.963723477070499,1,1,0,0,0,0,0,0,1,0,0,71026
23.0,20.0,10.0,2.0,0.0,2.6365503080082138,1,0,0,0,0,0,0,0,0,1,0,46612
22.0,24.0,6.0,5.0,0.0,2.6091718001368926,1,0,0,0,0,0,0,0,1,0,0,49878
43.0,21.0,9.0,2.0,17.0,5.19917864476386,1,0,1,0,0,0,1,0,0,0,0,313649
29.0,30.0,0.0,3.0,3.0,3.3429158110882957,1,1,0,0,0,0,1,0,0,0,0,85615
21.0,29.0,1.0,2.0,0.0,2.7132101300479126,1,0,0,0,0,0,0,0,0,1,0,44774
41.0,24.0,6.0,3.0,12.0,5.6290212183436,0,0,1,0,0,0,1,0,0,0,0,355337
24.0,24.0,6.0,5.0,0.0,3.2881587953456535,1,0,0,0,0,0,1,0,0,0,0,42086
31.0,21.0,9.0,4.0,6.0,3.238877481177276,1,1,0,0,0,0,0,1,0,0,0,72886
23.0,30.0,0.0,5.0,0.0,2.7761806981519506,1,0,0,0,0,0,0,0,0,0,1,42345
21.0,28.0,2.0,2.0,0.0,3.383983572895277,1,0,0,0,0,0,0,1,0,0,0,45832
25.0,16.0,14.0,4.0,1.0,3.3182751540041067,1,0,0,0,0,0,0,1,0,0,0,45125
24.0,22.0,8.0,3.0,0.0,3.02258726899384,1,0,0,0,0,0,0,1,0,0,0,46662
24.0,25.0,5.0,2.0,1.0,2.6995208761122518,0,0,0,0,0,0,0,0,0,0,0,48976
23.0,16.0,14.0,5.0,0.0,3.252566735112936,1,0,0,0,0,0,0,0,0,0,0,46824
23.0,26.0,4.0,3.0,0.0,3.482546201232033,1,0,0,0,0,0,0,0,1,0,0,44964
25.0,16.0,14.0,2.0,1.0,3.1950718685831623,0,0,0,0,0,0,0,1,0,0,0,45739
22.0,22.0,8.0,4.0,0.0,1.6536618754277892,1,0,0,0,0,0,0,0,0,1,0,42840
23.0,26.0,4.0,3.0,1.0,1.6125941136208077,1,0,0,0,0,0,0,1,0,0,0,44001
28.0,18.0,12.0,4.0,0.0,3.7097878165639973,0,0,0,0,1,0,0,0,1,0,0,57896
24.0,22.0,8.0,3.0,1.0,2.732375085557837,0,0,0,0,0,0,0,0,0,0,0,49949
35.0,25.0,5.0,2.0,8.0,3.917864476386037,1,0,0,0,0,1,0,0,0,0,1,170611
25.0,20.0,10.0,2.0,1.0,3.29637234770705,0,0,0,0,0,0,0,0,1,0,0,48180
23.0,29.0,1.0,5.0,0.0,2.0917180013689256,1,0,0,0,0,0,0,0,0,0,1,45370
25.0,15.0,15.0,3.0,2.0,2.3956194387405887,1,0,0,0,1,0,0,1,0,0,0,66311
22.0,17.0,13.0,4.0,0.0,1.7741273100616017,0,0,0,0,0,0,0,0,0,1,0,48555
23.0,26.0,4.0,2.0,0.0,2.6694045174537986,0,0,0,0,0,0,0,0,0,0,0,43495
24.0,30.0,0.0,5.0,1.0,2.729637234770705,1,0,0,0,0,0,0,1,0,0,0,43726
23.0,15.0,15.0,3.0,1.0,1.7385352498288844,1,0,0,0,0,0,0,1,0,0,0,40356
24.0,24.0,6.0,5.0,0.0,3.0937713894592744,0,0,0,0,0,0,0,0,0,0,1,47877
24.0,29.0,1.0,5.0,2.0,1.429158110882957,0,0,0,0,0,0,0,0,1,0,0,43984
24.0,17.0,13.0,5.0,2.0,1.5906913073237507,1,0,0,0,0,0,0,0,0,0,1,47639
22.0,19.0,11.0,5.0,0.0,2.1546885694729636,1,0,0,0,0,0,0,1,0,0,0,41550
24.0,29.0,1.0,4.0,2.0,1.6180698151950719,1,0,0,0,0,0,0,0,0,0,0,49525
25.0,22.0,8.0,5.0,3.0,1.8726899383983573,1,0,0,0,0,0,0,0,0,1,0,47747
24.0,28.0,2.0,2.0,2.0,1.8809034907597535,0,0,0,0,0,0,0,1,0,0,0,46116
32.0,15.0,15.0,3.0,7.0,2.6639288158795345,1,1,0,0,0,0,0,0,0,0,0,86819
22.0,17.0,13.0,2.0,0.0,2.9021218343600275,0,0,0,0,0,0,0,0,0,0,1,47248
21.0,28.0,2.0,3.0,0.0,1.6919917864476386,0,0,0,0,0,0,0,0,0,0,0,43907
28.0,17.0,13.0,5.0,2.0,1.6646132785763177,1,0,0,0,1,0,0,0,1,0,0,60522
24.0,27.0,3.0,5.0,1.0,2.702258726899384,0,0,0,0,0,0,0,0,0,0,1,43144
22.0,28.0,2.0,2.0,0.0,1.8535249828884326,1,0,0,0,0,0,0,0,0,0,1,45019
24.0,19.0,11.0,2.0,1.0,2.078028747433265,1,0,0,0,0,0,1,0,0,0,0,46206
27.0,21.0,9.0,2.0,5.0,1.4401095140314852,1,0,0,0,1,0,0,1,0,0,0,59182
32.0,24.0,6.0,4.0,8.0,2.7898699520876113,1,1,0,0,0,0,0,0,0,0,0,94212
22.0,21.0,9.0,2.0,0.0,3.077344284736482,1,0,0,0,0,0,0,0,1,0,0,44963
25.0,15.0,15.0,2.0,1.0,3.373032169746749,1,0,0,0,0,0,0,0,0,1,0,49685
21.0,18.0,12.0,4.0,0.0,1.9657768651608487,1,0,0,0,0,0,0,0,0,0,0,41865
22.0,19.0,11.0,5.0,0.0,2.099931553730322,1,0,0,0,0,0,0,0,1,0,0,48611
25.0,27.0,3.0,4.0,1.0,3.4442162902121836,0,0,0,0,0,0,1,0,0,0,0,43354
24.0,28.0,2.0,3.0,0.0,3.2005475701574264,0,0,0,0,0,0,0,1,0,0,0,49705
21.0,21.0,9.0,2.0,0.0,2.926762491444216,1,0,0,0,0,0,0,0,0,0,0,44848
22.0,29.0,1.0,3.0,0.0,3.0718685831622174,0,0,0,0,0,0,0,0,0,0,1,42848
22.0,23.0,7.0,2.0,0.0,2.299794661190965,0,0,0,0,0,0,0,1,0,0,0,48730
33.0,16.0,14.0,3.0,7.0,5.952087611225188,1,0,0,1,0,0,0,0,0,0,0,121962
25.0,22.0,8.0,2.0,0.0,1.4976043805612593,1,0,0,0,1,0,0,0,0,1,0,55001
24.0,29.0,1.0,2.0,2.0,2.5708418891170433,1,0,0,0,0,0,0,0,1,0,0,40058
27.0,18.0,12.0,4.0,1.0,2.1656399726214923,0,0,0,0,1,0,0,0,0,1,0,69329
23.0,26.0,4.0,2.0,1.0,1.5770020533880904,0,0,0,0,0,0,1,0,0,0,0,46043
25.0,28.0,2.0,5.0,3.0,1.4455852156057496,1,0,0,0,0,0,0,1,0,0,0,44428
24.0,27.0,3.0,2.0,0.0,3.3127994524298425,1,0,0,0,0,0,0,0,0,0,0,43417
24.0,27.0,3.0,5.0,1.0,2.7761806981519506,0,0,0,0,0,0,0,0,0,1,0,40986
23.0,24.0,6.0,2.0,0.0,3.1101984941820673,0,0,0,0,0,0,0,0,0,0,1,40264
21.0,18.0,12.0,5.0,0.0,1.83709787816564,0,0,0,0,0,0,1,0,0,0,0,41225
32.0,23.0,7.0,5.0,5.0,3.567419575633128,0,1,0,0,0,0,0,1,0,0,0,76964
22.0,23.0,7.0,4.0,0.0,2.915811088295688,0,0,0,0,0,0,0,0,0,1,0,41284
25.0,28.0,2.0,4.0,1.0,2.631074606433949,0,0,0,0,1,0,0,0,1,0,0,59246
23.0,17.0,13.0,5.0,1.0,1.5523613963039014,1,0,0,0,0,0,0,0,1,0,0,47401
24.0,17.0,13.0,4.0,2.0,1.5331964407939767,0,0,0,0,0,0,0,0,1,0,0,42344
22.0,16.0,14.0,2.0,0.0,2.7104722792607805,1,0,0,0,0,0,0,0,0,0,1,48618
22.0,19.0,11.0,2.0,0.0,2.5516769336071183,0,0,0,0,0,0,0,0,0,0,1,43308
23.0,19.0,11.0,2.0,1.0,1.5003422313483916,1,0,0,0,0,0,0,0,1,0,0,40524
31.0,16.0,14.0,2.0,5.0,2.0533880903490758,1,1,0,0,0,0,0,0,1,0,0,87324
21.0,30.0,0.0,3.0,0.0,2.43668720054757,1,0,0,0,0,0,0,0,1,0,0,45223
23.0,22.0,8.0,5.0,0.0,2.3627652292950034,0,0,0,0,0,0,0,1,0,0,0,48413
22.0,24.0,6.0,3.0,0.0,2.190280629705681,0,0,0,0,0,0,0,0,0,0,0,43990
27.0,25.0,5.0,3.0,1.0,2.294318959616701,1,0,0,0,1,0,0,0,0,1,0,65596
23.0,18.0,12.0,5.0,0.0,2.2505133470225873,0,0,0,0,0,0,0,0,1,0,0,44712
22.0,30.0,0.0,5.0,0.0,2.2340862422997945,0,0,0,0,0,0,0,0,0,0,1,41819
25.0,16.0,14.0,4.0,2.0,2.351813826146475,0,0,0,0,0,0,0,0,0,0,0,44538
22.0,25.0,5.0,4.0,0.0,2.8254620123203287,0,0,0,0,0,0,0,0,0,0,1,42003
25.0,26.0,4.0,5.0,2.0,2.8528405201916494,1,0,0,0,0,0,0,0,1,0,0,47993
25.0,20.0,10.0,3.0,2.0,2.349075975359343,1,0,0,0,0,0,0,0,0,0,1,49706
28.0,23.0,7.0,5.0,2.0,2.425735797399042,0,1,0,0,0,0,0,0,0,0,1,95938
25.0,17.0,13.0,2.0,3.0,1.8590006844626967,1,0,0,0,0,0,0,0,0,0,1,43638
32.0,30.0,0.0,3.0,5.0,3.375770020533881,1,1,0,0,0,0,0,0,0,0,0,75780
24.0,16.0,14.0,2.0,0.0,3.0198494182067077,0,0,0,0,0,0,1,0,0,0,0,45447
34.0,30.0,0.0,2.0,7.0,3.2142368240930868,0,0,0,1,0,0,0,0,0,0,0,106755
25.0,21.0,9.0,4.0,2.0,2.2833675564681726,1,0,0,0,0,0,1,0,0,0,0,42466
25.0,22.0,8.0,5.0,3.0,1.6646132785763177,1,0,0,0,0,0,0,0,1,0,0,47289
22.0,24.0,6.0,2.0,0.0,2.3764544832306638,1,0,0,0,0,0,0,0,1,0,0,49206
22.0,29.0,1.0,4.0,0.0,2.485968514715948,1,0,0,0,0,0,0,0,0,1,0,40312
22.0,18.0,12.0,5.0,0.0,2.863791923340178,1,0,0,0,0,0,0,0,0,1,0,45721
21.0,21.0,9.0,5.0,0.0,2.5900068446269677,0,0,0,0,0,0,0,0,0,0,0,41378
28.0,16.0,14.0,5.0,3.0,1.6618754277891854,0,0,0,0,1,0,0,0,0,0,0,56314
22.0,22.0,8.0,3.0,0.0,3.0198494182067077,1,0,0,0,0,0,0,0,1,0,0,41378
22.0,15.0,15.0,2.0,0.0,1.7084188911704312,0,0,0,0,0,0,0,0,0,0,0,44976
22.0,18.0,12.0,3.0,0.0,1.8234086242299794,0,0,0,0,0,0,1,0,0,0,0,41449
25.0,20.0,10.0,2.0,2.0,2.97056810403833,0,0,0,0,0,0,0,0,0,0,1,41679
25.0,21.0,9.0,5.0,1.0,3.1238877481177276,0,0,0,0,0,0,0,0,1,0,0,46572
22.0,28.0,2.0,2.0,0.0,2.2039698836413417,0,0,0,0,0,0,0,1,0,0,0,44617
23.0,19.0,11.0,3.0,0.0,2.976043805612594,0,0,0,0,0,0,0,0,0,0,1,48934
24.0,29.0,1.0,4.0,1.0,2.187542778918549,0,0,0,0,0,0,0,0,0,1,0,49470
23.0,25.0,5.0,5.0,1.0,1.891854893908282,0,0,0,0,0,0,0,0,0,0,0,41756
21.0,28.0,2.0,2.0,0.0,1.8535249828884326,1,0,0,0,0,0,0,0,0,1,0,47072
25.0,28.0,2.0,4.0,2.0,1.5195071868583163,1,0,0,0,1,0,0,0,0,1,0,57997
27.0,20.0,10.0,3.0,5.0,1.68104038329911,0,0,0,0,1,0,0,0,1,0,0,67198
22.0,27.0,3.0,4.0,0.0,2.8884325804243667,1,0,0,0,0,0,0,1,0,0,0,42828
21.0,30.0,0.0,4.0,0.0,2.757015742642026,1,0,0,0,0,0,0,0,0,0,1,48343
23.0,17.0,13.0,2.0,0.0,2.830937713894593,1,0,0,0,0,0,1,0,0,0,0,46743
25.0,21.0,9.0,4.0,2.0,2.001368925393566,0,0,0,0,0,0,1,0,0,0,0,47739
21.0,30.0,0.0,5.0,0.0,1.4455852156057496,1,0,0,0,0,0,0,1,0,0,0,40275
22.0,18.0,12.0,2.0,0.0,1.5496235455167693,0,0,0,0,0,0,0,0,1,0,0,45146
28.0,26.0,4.0,4.0,4.0,3.7180013689253935,0,0,0,0,1,0,0,1,0,0,0,60853
23.0,23.0,7.0,5.0,1.0,1.8507871321013005,0,0,0,0,0,0,0,0,0,1,0,43285
24.0,24.0,6.0,5.0,2.0,1.9055441478439425,1,0,0,0,0,0,0,0,1,0,0,46891
25.0,26.0,4.0,4.0,0.0,3.0417522245037647,1,0,0,0,1,0,0,0,0,0,0,60712
25.0,24.0,6.0,2.0,0.0,3.871321013004791,0,0,0,0,1,0,0,0,0,0,1,56004
23.0,19.0,11.0,5.0,1.0,1.462012320328542,0,0,0,0,0,0,0,0,0,0,1,45704
21.0,25.0,5.0,2.0,0.0,2.3655030800821355,1,0,0,0,0,0,1,0,0,0,0,41353
24.0,17.0,13.0,5.0,1.0,2.924024640657084,0,0,0,0,0,0,0,0,0,0,0,43710
22.0,28.0,2.0,3.0,0.0,2.7789185489390826,1,0,0,0,0,0,0,0,0,1,0,48587
27.0,23.0,7.0,3.0,1.0,3.02258726899384,0,0,0,0,1,0,0,0,0,1,0,51053
25.0,30.0,0.0,3.0,0.0,1.5824777549623545,1,0,0,0,1,0,0,0,0,0,0,55472
28.0,17.0,13.0,2.0,3.0,4.41615331964408,1,1,0,0,0,0,0,0,0,0,0,90802
21.0,29.0,1.0,5.0,0.0,3.4524298425735798,0,0,0,0,0,0,0,0,0,1,0,43481
35.0,28.0,2.0,2.0,12.0,2.732375085557837,0,0,0,1,0,0,0,0,0,0,0,140926
21.0,15.0,15.0,5.0,0.0,3.164955509924709,0,0,0,0,0,0,0,0,0,0,0,48461
21.0,22.0,8.0,5.0,0.0,1.9028062970568105,0,0,0,0,0,0,0,0,1,0,0,44681
23.0,19.0,11.0,3.0,0.0,2.529774127310062,0,0,0,0,0,0,0,1,0,0,0,41608
23.0,26.0,4.0,4.0,0.0,2.0479123887748116,1,0,0,0,0,0,1,0,0,0,0,47131
23.0,21.0,9.0,3.0,0.0,2.7159479808350446,1,0,0,0,0,0,0,0,0,0,0,48930
28.0,20.0,10.0,3.0,2.0,2.193018480492813,1,1,0,0,0,0,0,0,0,1,0,98506
21.0,18.0,12.0,5.0,0.0,1.4428473648186173,0,0,0,0,0,0,0,0,0,0,0,45774
21.0,29.0,1.0,4.0,0.0,2.108145106091718,1,0,0,0,0,0,1,0,0,0,0,40424
26.0,17.0,13.0,2.0,0.0,2.6666666666666665,1,0,0,0,1,0,0,1,0,0,0,65383
42.0,27.0,3.0,2.0,18.0,3.378507871321013,1,0,1,0,0,0,0,0,1,0,0,388112
34.0,16.0,14.0,4.0,7.0,2.7953456536618755,0,0,0,1,0,0,0,1,0,0,0,126871
24.0,24.0,6.0,4.0,0.0,3.3127994524298425,0,0,0,0,0,0,0,1,0,0,0,49633
22.0,17.0,13.0,2.0,0.0,3.0855578370978782,0,0,0,0,0,0,0,0,0,0,1,49253
28.0,27.0,3.0,3.0,1.0,5.204654346338125,0,1,0,0,0,0,0,0,1,0,0,86413
25.0,21.0,9.0,5.0,1.0,3.164955509924709,0,0,0,0,0,0,1,0,0,0,0,47746
22.0,29.0,1.0,3.0,0.0,1.6180698151950719,1,0,0,0,0,0,0,0,0,1,0,48035
23.0,22.0,8.0,3.0,1.0,1.4921286789869952,1,0,0,0,0,0,0,0,1,0,0,41888
24.0,28.0,2.0,2.0,1.0,2.3819301848049284,1,0,0,0,0,0,0,0,0,1,0,45100
23.0,23.0,7.0,5.0,0.0,2.305270362765229,0,0,0,0,0,0,0,0,1,0,0,45230
27.0,26.0,4.0,2.0,0.0,3.353867214236824,0,0,0,0,1,0,0,0,0,0,1,62307
22.0,19.0,11.0,4.0,0.0,1.9411362080766599,1,0,0,0,0,0,0,0,0,0,1,43434
21.0,16.0,14.0,4.0,0.0,1.7631759069130732,1,0,0,0,0,0,0,1,0,0,0,46306
24.0,17.0,13.0,5.0,0.0,3.143052703627652,0,0,0,0,0,0,0,0,0,1,0,48046
23.0,24.0,6.0,2.0,0.0,2.4531143052703626,1,0,0,0,0,0,1,0,0,0,0,47590
25.0,26.0,4.0,2.0,0.0,2.751540041067762,0,0,0,0,1,0,0,0,1,0,0,50813
25.0,28.0,2.0,5.0,2.0,2.754277891854894,0,0,0,0,0,0,0,0,1,0,0,42457
23.0,19.0,11.0,2.0,0.0,2.598220396988364,0,0,0,0,0,0,0,0,1,0,0,44223
21.0,19.0,11.0,2.0,0.0,1.7248459958932238,0,0,0,0,0,0,0,1,0,0,0,49395
21.0,26.0,4.0,4.0,0.0,3.433264887063655,0,0,0,0,0,0,0,0,1,0,0,41726
23.0,27.0,3.0,3.0,1.0,1.4729637234770705,0,0,0,0,0,0,0,0,0,1,0,47266
22.0,15.0,15.0,2.0,0.0,2.729637234770705,0,0,0,0,0,0,0,0,0,0,0,48736
23.0,19.0,11.0,3.0,1.0,1.4729637234770705,1,0,0,0,0,0,0,0,0,0,0,44730
25.0,19.0,11.0,5.0,1.0,3.3210130047912387,0,0,0,0,0,0,0,0,0,0,0,48458
21.0,28.0,2.0,3.0,0.0,2.7789185489390826,0,0,0,0,0,0,0,1,0,0,0,48221
21.0,25.0,5.0,4.0,0.0,2.2286105407255303,0,0,0,0,0,0,0,0,0,0,0,49725
22.0,27.0,3.0,3.0,0.0,1.514031485284052,0,0,0,0,0,0,0,0,0,0,0,41230
22.0,21.0,9.0,5.0,0.0,2.00684462696783,0,0,0,0,0,0,0,0,0,1,0,47812
24.0,23.0,7.0,5.0,2.0,1.6098562628336757,1,0,0,0,0,0,0,0,0,0,1,41781
23.0,15.0,15.0,4.0,0.0,2.97056810403833,1,0,0,0,0,0,0,0,0,0,1,45152
22.0,25.0,5.0,5.0,0.0,1.6180698151950719,1,0,0,0,0,0,0,1,0,0,0,45952
26.0,27.0,3.0,4.0,0.0,3.780971937029432,0,0,0,0,1,0,0,0,0,1,0,66244
24.0,29.0,1.0,3.0,0.0,3.356605065023956,1,0,0,0,0,0,0,0,0,0,0,48271
22.0,25.0,5.0,2.0,0.0,3.060917180013689,1,0,0,0,0,0,1,0,0,0,0,45193
22.0,29.0,1.0,5.0,0.0,1.4702258726899384,1,0,0,0,0,0,0,0,0,1,0,41250
25.0,16.0,14.0,2.0,2.0,2.4531143052703626,1,0,0,0,0,0,0,0,1,0,0,49310
21.0,22.0,8.0,5.0,0.0,1.6865160848733745,1,0,0,0,0,0,1,0,0,0,0,47827
23.0,22.0,8.0,5.0,1.0,1.6125941136208077,0,0,0,0,0,0,0,0,0,1,0,48049
27.0,25.0,5.0,5.0,0.0,3.1704312114989732,0,0,0,0,1,0,0,0,1,0,0,51532
22.0,19.0,11.0,4.0,0.0,1.9603011635865846,0,0,0,0,0,0,1,0,0,0,0,46427
22.0,29.0,1.0,3.0,0.0,1.78507871321013,1,0,0,0,0,0,0,0,0,1,0,46540
23.0,17.0,13.0,2.0,0.0,2.461327857631759,0,0,0,0,0,0,1,0,0,0,0,45758
24.0,29.0,1.0,5.0,1.0,2.6091718001368926,0,0,0,0,0,0,0,0,0,0,1,41284
23.0,19.0,11.0,3.0,1.0,1.7248459958932238,1,0,0,0,0,0,0,0,0,1,0,42055
